Post date,Number of Views,Location,Company name,Job title,Category,Job type,Employment term,Required candidate level,Salary,Professional skills,Soft skills
31 March 2024,997,Yerevan,Ceramica,SMM Specialist,Marketing/Advertising,Full time,Permanent,Mid level,,['Digital marketing'],"['Detail-oriented', 'Creative thinking', 'Proactive']"
31 March 2024,882,Yerevan,Atenk Ltd,Ինժեներ-մեխանիկ,Mechanical/Engineering,Full time,Permanent,,,['AutoCAD'],[]
31 March 2024,1584,Yerevan,Fast Shift LLC,sales manager,Marketing/Advertising,Full time,Permanent,Mid level,,"['Knowledge of effective sales and applied technologies', 'Development of a sales strategy']","['Flexible', 'Presentation skills', 'Teamwork']"
31 March 2024,691,Yerevan,Huawei Armenia,Wireless/RF Engineer,Mechanical/Engineering,Full time,Permanent,,,"['Telecommunication', 'Wireless Networking']","['Problem solving', 'Flexible', 'Teamwork', 'Proactive', 'Result-oriented']"
31 March 2024,942,Yerevan,Huawei Armenia,IP Engineer,Other IT,Full time,Permanent,Junior,,"['Networking', 'Software Maintenance', 'Engineering', 'IT Support']","['Problem solving', 'Flexible', 'Teamwork', 'Result-oriented', 'Work under pressure']"
31 March 2024,1133,Yerevan,FastBank CJSC,Կորպորատիվ բիզնեսի կառավարման ծառայությունում՝ պրոդուկտների մասնագետ,Banking/credit,Full time,Other,,,['English'],['Time management']
31 March 2024,1876,Yerevan,VFS Global LLC,Operator,Tourism/Hospitality/HoReCa,Full time,Temporary,,,['Customer Service skills'],['Teamwork']
31 March 2024,1405,Yerevan,FastBank CJSC,Կոնտակտային կենտրոնի Հաճախորդների սպասարկման մասնագետ՝ 13։00-22։00 աշխատաժամանակով,Banking/credit,Full time,Other,,,['Armenian'],['Time management']
31 March 2024,1121,Yerevan,TokenWin,Head of Product Operations (iGaming B2C),Product/Project Management,Full time,Permanent,,,"['Budget management', 'B2C']","['Leadership skills', 'Negotiation  skills', 'Managerial skills']"
31 March 2024,1538,Yerevan,Philip Morris Armenia LLC,Portfolio Strategy Supervisor,Marketing/Advertising,Full time,Permanent,Senior,,['Strategic marketing'],['Leadership skills']
31 March 2024,1624,Yerevan,Philip Morris Armenia LLC,Supervisor Analysis & Reporting,Data Research/Analysis,Full time,Permanent,Senior,,"['Analytics and research', 'Statistical Reports']",['Team management']
31 March 2024,704,Yerevan,Concern-Energomash  CJSC,Անալիտիկ սարքավորումների վաճառքի մասնագետ,Sales/service management,Full time,Permanent,Senior,,"['Sales/service experience', 'MS Outlook', 'MS Office', 'English', 'Russian language']","['Negotiation  skills', 'Time management', 'Conflict resolution skills', 'Flexible', 'Presentation skills']"
31 March 2024,769,Yerevan,Concern-Energomash  CJSC,Մարքեթինգի մասնագետ,Marketing/Advertising,Full time,Permanent,Senior,,"['Business relationship building', 'Marketing communications']","['Logical thinking', 'Teamwork', 'Fast orientation', 'Strategic thinking']"
31 March 2024,1257,Yerevan,Ramada Hotel & Suites Yerevan,Reservations Coordinator,Tourism/Hospitality/HoReCa,Full time,Permanent,Mid level,,['OPERA operating system'],"['Teamwork', 'Ability to work under pressure', 'Organizational skills', 'Accuracy', 'Responsibility']"
31 March 2024,1043,Yerevan,Naghashyan Solutions,Music Content Manager,Sales/service management,Full time,Civil contract,,,['MS Office'],"['Time management', 'Flexible', 'Goal-oriented', 'Teamwork', 'Fast orientation', 'Multitasking']"
31 March 2024,1426,Yerevan,CaseKey Case Competition,CaseKey Case Competiton 2024,Business/Management,Training,Other,Student,,"['Business management', 'Marketing research', 'Analytics and research', 'Analytical thinking', 'Data visualization', 'Persuasive presentation skills', 'Marketing strategy', 'Finance', 'Business English']","['Time management', 'Problem solving', 'Conflict resolution skills', 'Teamwork']"
31 March 2024,1414,Yerevan,FastBank CJSC,Ներքին դիտարկումների ծառայության ղեկավար,Banking/credit,Full time,Other,,,['English'],['Time management']
31 March 2024,870,Artashat,VTB Bank (Armenia),"Փոքր բիզնեսի վարկային մասնագետ, ք․Արտաշատ",Banking/credit,Full time,Permanent,Mid level,,[],"['Negotiation  skills', 'Customer/service oriented']"
31 March 2024,2136,Yerevan,"""Telecom Armenia"" OJSC",Graphic designer,UI/UX/Graphic Design,Full time,Permanent,Mid level,,"['Adobe Illustrator', 'Adobe Photoshop', 'Corel Draw']","['Ability to work independently', 'Artistic skills', 'Flexible', 'Detail-oriented', 'Presentation skills']"
31 March 2024,1180,Yerevan,FastBank CJSC,Կորպորատիվ պրոդուկտների մենեջեր,Banking/credit,Full time,Other,,,['English'],['Teamwork']
31 March 2024,1013,Yerevan,Axcient,Security Engineer,Software development,Full time,Permanent,Mid level,,['Information Security Management'],"['Written communication skills', 'Agile approach', 'Communication Skills']"
27 March 2024,1189,Yerevan,Acba Bank OJSC,Վարկային ռիսկի մոդելավորման ավագ մասնագետ,Banking/credit,Full time,Permanent,Senior,,"['Risk management', 'Stata', 'EViews']","['Problem solving', 'Analytical skills', 'Teamwork', 'Communication']"
31 March 2024,1046,Yerevan,TokenWin,Financial Analyst (iGaming),Finance Management,Full time,Permanent,Senior,,"['CFA', 'Financial analysis', 'Tax legislation of RA']","['Written communication skills', 'Analytical skills', 'Multitasking']"
31 March 2024,1054,Yerevan,BostonGene Technologies,Clinical report coordinator,Other IT,Full time,Permanent,,,['Knowledge of Russian and English languages'],"['Ability to work independently', 'Negotiation  skills', 'Written communication skills', 'Time management', 'Problem solving', 'Flexible', 'Detail-oriented', 'Goal-oriented']"
31 March 2024,989,Yerevan,Imagine Live,Game Presenter,Entertainment,Flexible schedule,Permanent,,,['English'],"['Artistic skills', 'enthusiastic']"
31 March 2024,737,Yerevan,Imagine Live,Դերձակ,Art/Design/Architecture,Full time,Permanent,,,[],"['Flexible', 'Detail-oriented', 'Creative thinking']"
31 March 2024,1046,Yerevan,Imagine Live,Scheduling Specialist,Administrative/office-work,Full time,Permanent,,,"['MS Excel', 'MS Outlook', 'MS Windows, MS Office']","['Detail-oriented', 'Hardworking', 'Team player']"
31 March 2024,710,Yerevan,Imagine Live,Shuffler,Entertainment,Full time,Permanent,,,['MS Outlook'],['Detail-oriented']
31 March 2024,994,Yerevan,Golden SB Tech Group,Customer Support Specialist (Farsi speaking),Sales/service management,Full time,Permanent,Mid level,,"['Customer Service skills', 'English', 'Farsi']","['Positive attitude', 'Time management', 'Flexible', 'Hardworking']"
31 March 2024,1470,Yerevan,Earlyone,Experienced QA engineer,Quality Assurance /Control,Full time,Permanent,Mid level,,"['Python', 'SQL', 'DevTools']","['Communication', 'Team player', 'Ability to deal with new technologies']"
31 March 2024,1554,Yerevan,Yerevan Place,Hr Manager,Human Resources,Full time,Permanent,,,"['MS Word', 'MS Excel']",[]
31 March 2024,1578,Yerevan,Converse Bank,Գրաֆիկ Դիզայներ,UI/UX/Graphic Design,Full time,Civil contract,Senior,,"['Adobe Illustrator', 'Adobe Photoshop', 'Corel Draw']",['Creative']
31 March 2024,1559,Yerevan,Ares Law Firm,Իրավաբան,Legal,Full time,Permanent,,From 150000 AMD Net a month,['MS Word'],[]
31 March 2024,1022,Yerevan,SoftConstruct,Customer Support Agent (Turkish) / VBET - Mixed Shifts,Sales/service management,Full time,Permanent,Mid level,,['Customer Service skills'],[]
31 March 2024,1340,Yerevan,Derjava,ԲՐԵՆԴԻ ԶԱՐԳԱՑՄԱՆ ՊԱՏԱՍԽԱՆԱՏՈՒ,Administrative/office-work,Full time,Permanent,Mid level,,"['MS Windows, MS Office']","['Personal branding', 'Analytical skills', 'Teamwork']"
31 March 2024,1044,Yerevan,iNet,Սպասարկման մասնագետ,Sales/service management,Full time,Permanent,,,['Customer Service skills'],"['Time management', 'Problem solving', 'Customer/service oriented', 'Flexible', 'Detail-oriented', 'Teamwork', 'Fast learning ability', 'Ability to work under pressure']"
31 March 2024,909,Yerevan,Imagine Live,Russian Speaking Game Presenter,Entertainment,Full time,Permanent,,,[],"['Public speaking', 'Communication']"
31 March 2024,985,Yerevan,Imagine Live,Technical Support Specialist,IT Support/Technician,Full time,Permanent,Mid level,,['Technical knowledge/competence'],"['Problem solving', 'Detail-oriented']"
31 March 2024,1046,Yerevan,Imagine Live,Team Manager,Business/Management,Full time,Permanent,Mid level,,"['MS Outlook', 'MS Office', 'Microsoft Teams']","['Time management', 'Stress management', 'Team management', 'Communication Skills']"
31 March 2024,672,Yerevan,Imagine Live,Turkish Speaking Game Presenter,Entertainment,Full time,Permanent,,,['MS Outlook'],"['Detail-oriented', 'Customer Service', 'Communication Skills']"
31 March 2024,1730,Yerevan,Telcell,Զանգերի կենտրոնի օպերատոր,Sales/service management,Full time,Permanent,,,"['Ability to communicate by phone', 'Ability to resolve conflict situations']",['Communication Skills']
31 March 2024,1392,Yerevan,Երևանի ՙՙՇամպայն Գինիների Գործարանՙՙ ԲԲԸ,Graphic designer,UI/UX/Graphic Design,Full time,Permanent,Mid level,,"['Adobe Illustrator', 'CorelDRAW']","['Artistic skills', 'Design skills']"
31 March 2024,1128,Yerevan,Mobile Centre,SMM Specialist,Marketing/Advertising,Full time,Permanent,Mid level,,['MS Office'],"['Written communication skills', 'Time management', 'Customer/service oriented', 'Flexible', 'Fast orientation']"
31 March 2024,1112,Yerevan,FastMedia,Copywriter,Content writing,Full time,Permanent,Mid level,,['Content writing'],"['Written communication skills', 'Time management', 'Detail-oriented', 'Creative thinking', 'Multitasking']"
31 March 2024,1648,Yerevan,FlyOne Armenia,Chief Accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Senior,,['1c Accounting Software'],['Personal branding']
31 March 2024,852,Yerevan,ARMECONOMBANK OJSC,Բնապահպանական և սոցիալական ռիսկերի կառավարման համակարգի պատասխանատու,Banking/credit,Full time,Permanent,Senior,,['Banking legislation of RA'],"['Negotiation  skills', 'Positive attitude', 'Flexible', 'Detail-oriented']"
31 March 2024,1055,Yerevan,"""Telecom Armenia"" OJSC",Հաճախորդների սպասարկման որակի վերահսկողության մասնագետ,Sales/service management,Full time,Permanent,Mid level,,"['Sales/service experience', 'Customer Service skills', 'Service quality control']","['Personal branding', 'Negotiation  skills', 'Written communication skills', 'Time management', 'Problem solving', 'Flexible']"
31 March 2024,999,Yerevan,"""Telecom Armenia"" OJSC",Գրավոր հարթակի սպասարկման մասնագետներ ք. Երևան,Sales/service management,Full time,Permanent,Junior,,['Customer Service skills'],"['Personal branding', 'Negotiation  skills', 'Written communication skills', 'Positive attitude', 'Time management', 'Problem solving', 'Customer/service oriented', 'Flexible']"
31 March 2024,1508,Arzni,Bacon Product LLC,Թիմ ղեկավար,Sales/service management,Full time,Permanent,Senior,,"['MS Windows, MS Office']","['Negotiation  skills', 'Logical thinking']"
31 March 2024,1235,Arzni,Bacon Product LLC,Վաճառքի տնօրեն,Sales/service management,Full time,Permanent,Senior,,"['MS Windows, MS Office']","['Negotiation  skills', 'Logical thinking']"
31 March 2024,951,Yerevan,Rocarm ՍՊԸ,Վաճառքի մենեջեր,Sales/service management,Full time,Permanent,Senior,,"['Merchandising', 'Sales/service experience', 'Sales', 'B2B sales', 'Business communication', 'Sale and cooperation ability']","['Negotiation  skills', 'Flexible', 'Goal-oriented', 'Analytical skills', 'Teamwork', 'Communication']"
30 March 2024,1133,Yerevan,Profin Consulting,Accountant,Accounting/Bookkeeping/Cash register,Full time,Contract,Junior,,['ArmSoft accounting software'],"['Personal branding', 'Written communication skills', 'Problem solving', 'Flexible', 'Detail-oriented']"
30 March 2024,1048,Yerevan,DataArt Armenia,"Senior Full Stack Developer/Tech Lead, Information Technology Services",Software development,Full time,Permanent,Senior,,['Node.js'],['Teamwork']
30 March 2024,715,Yerevan,iNet,Մոնտաժող/,Mechanical/Engineering,Full time,Permanent,Mid level,,['Systematic work'],"['Personal branding', 'Negotiation  skills']"
30 March 2024,1289,Yerevan,Սոլիդ Ըքաունթ,Accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Mid level,From 200000 AMD Net a month,['ARMSOFT'],[]
30 March 2024,1138,Yerevan,Buymie,"Operations Representative (Customer Support, Logistics Specialist)",Sales/service management,Full time,Permanent,Mid level,,"['Customer Service skills', 'Logistics Management']","['Ability to work independently', 'Problem solving', 'Detail-oriented']"
30 March 2024,1409,Goris,ContourGlobal Hydro Cascade,Procurement Manager,Procurement/Logistics/Courier,Full time,Permanent,Senior,,"['Risk management', 'Market analysis', 'Contract management']","['Time management', 'Problem solving', 'Team management', 'Business ethics']"
29 March 2024,1924,Yerevan,Աղունիկ զարգացման կենտրոն հիմնադրամ,Tutor (not paid internship),Education/training,Flexible schedule,Internship,Student,,[],"['Personal branding', 'Leadership skills', 'Positive attitude', 'Time management', 'Conflict resolution skills', 'Adaptability', 'Communication', 'Team player']"
30 March 2024,1338,Yerevan,Best Group LLC,Սրահի մենեջեր,Sales/service management,Full time,Contract,Mid level,,['MS Word'],['Leadership skills']
30 March 2024,1291,Yerevan,Viva-MTS (MTS Armenia CJSC),Mobile Network Monitoring Engineer,Network Administration,Full time,Permanent,Mid level,,['ASP.NET MVC'],[]
30 March 2024,1708,Yerevan,Թայմլես ՍՊԸ,Lawyer,Legal,Full time,Permanent,Senior,,"['Civil law of RA', 'RA Labor Legislation', 'RA Law ""On Civil services""']","['Analytical skills', 'Strategic thinking']"
30 March 2024,1055,Yerevan,Թայմլես ՍՊԸ,"Group Brand Management and Logistics Coordinator (Armenia, Georgia, Belarus)",Procurement/Logistics/Courier,Full time,Permanent,Senior,,"['MS Office', 'Business English']",['Ability to work independently']
30 March 2024,1104,Yerevan,SoftLand LLC,Content Writer,Marketing/Advertising,Full time,Permanent,,,['Content writing'],[]
28 March 2024,939,Yerevan,Axioma Ltd,Support specialist (Farsi),Sales/service management,Full time,Permanent,Mid level,,['Support'],"['Ability to work under pressure', 'Multitasking', 'Proactive']"
30 March 2024,893,Hankavan,A  M Rare,Production line operator,Production,Full time,Permanent,Senior,,[],['Personal branding']
30 March 2024,1563,Yerevan,''Armenia'' International Airports'' CJSC,Management accounting specialist,Economics,Full time,Permanent,Senior,,['Accounting'],"['Time management', 'Flexible', 'Teamwork']"
25 March 2024,1541,Yerevan,Ameriabank CJSC,Product and Customer Journey Expert,Banking/credit,Full time,Permanent,Mid level,,['MS Office'],[]
30 March 2024,860,Yerevan,ՅՈՒՆԻԲԱՆԿ ԲԲԸ,Առաջատար վերլուծաբան,Banking/credit,Full time,Permanent,,,"['MS Office', 'LSBank']","['Cooperation skills', 'Communications']"
30 March 2024,1336,Yerevan,Krisp,Technical Support Lead/Manager,IT Support/Technician,Full time,Permanent,Senior,,"['IT Support', 'Windows OS']","['Leadership skills', 'Communication Skills']"
30 March 2024,891,Yerevan,CIS Armenia International School,Chemistry Teacher,Education/training,Full time,Permanent,,,[],['Teamwork']
30 March 2024,1073,Yerevan,Converse Bank,"Chief specialist, Compliance Unit",Audit/Compliance,Full time,Permanent,Senior,,"['Banking legislation of RA', 'Civil law of RA', 'Knowledge of Russian and English languages']","['Analytical skills', 'Team player', 'Communication Skills']"
30 March 2024,1107,Yerevan,Art Production,Game Presenter,Entertainment,Flexible schedule,Permanent,,200000 AMD - 500000 AMD Net a month,[],"['Positive attitude', 'Flexible', 'Detail-oriented', 'Teamwork', 'Fast learning ability', 'Ability to work under pressure', 'Fast orientation', 'Proactive', 'Sense of responsibility', 'Polite', 'Emotional Intelligence']"
30 March 2024,1973,Yerevan,Logix Software LLC,Python Developer (On-site),Software development,Full time,Permanent,Mid level,550000 AMD - 600000 AMD Net a month,"['Python', 'JavaScript', 'Web API', 'Flask', 'ORM', 'PYTHON / DJANGO', 'HTML', 'Django3', 'Django rest', 'Django admin UI']","['Ability to work independently', 'Leadership skills', 'Positive attitude', 'Time management', 'Detail-oriented', 'Goal-oriented', 'Creative thinking', 'Logical thinking', 'Teamwork', 'Multitasking', 'Hardworking', 'Punctuality', 'Team player']"
30 March 2024,1480,Yerevan,ServiceTitan,"Senior Specialist, Accounting",Accounting/Bookkeeping/Cash register,Full time,Permanent,Senior,,"['IFRS', 'GAAP']","['Flexible', 'Detail-oriented']"
30 March 2024,1025,Yerevan,Avenue Consulting Group LLC,Sales manager,Sales/service management,Full time,Permanent,,,['Sales/service experience'],[]
30 March 2024,1170,Yerevan,New City Projects,Գլխավոր ճարտարագետ /Գլխավոր ինժեներ,Construction,Full time,Permanent,,,[],['Time management']
30 March 2024,713,Abovyan,Թամարա ՍՊԸ,Chemist-laboratory assistant,Production,Full time,Permanent,Mid level,1 AMD - 1 AMD Net a month,[],"['Positive attitude', 'Detail-oriented', 'Teamwork']"
30 March 2024,1841,Yerevan                                            (Remote),Lomano,Менеджер по продажам,Sales/service management,Full time,Permanent,,,['Business relationship building'],[]
30 March 2024,1734,Yerevan,ERP Solutions LLC,UI/UX and Graphic Designer,UI/UX/Graphic Design,Full time,Permanent,Mid level,,"['Adobe After Effects', 'Adobe Illustrator', 'Adobe Photoshop', 'Motion graphic Design', 'Figma']",[]
30 March 2024,1700,Yerevan,ERP Solutions LLC,QA Engineer (Odoo),Quality Assurance /Control,Full time,Permanent,Junior,,"['JSON', 'Python', 'QA', 'SQL', 'Git', 'API Testing (Postman, Jmeter, Swagger)']","['Proactive', 'Quick learner', 'Team player']"
28 March 2024,1160,Yerevan,Dalma Garden Mall,Բանվոր,Construction,Full time,Contract,,100000 AMD - 130000 AMD Net a month,[],['Teamwork']
30 March 2024,2019,Yerevan,VTB Bank (Armenia),Assistant to the deputy general director,Administrative/office-work,Full time,Permanent,Mid level,,"['MS Power Point', 'MS Office']","['Written communication skills', 'Positive attitude', 'Time management', 'Adaptability', 'Detail-oriented', 'Fast learning ability', 'Ability to work under pressure', 'Multitasking', 'Sense of responsibility', 'Communication skills in different languages']"
30 March 2024,1574,Yerevan,Evocabank,Դատաիրավական բաժնի ղեկավար,Legal,Full time,Permanent,,,"['RA Law ""On legal acts""']",[]
30 March 2024,879,Yerevan,"LMS LLC, Loan Management Services",Credit portfolio collection specialist,Finance Management,Full time,Permanent,Mid level,,"['MS Office', 'MS Windows, Internet']","['Problem solving', 'Conflict resolution skills', 'Customer/service oriented', 'Logical thinking', 'Teamwork', 'Fast learning ability', 'Ability to work under pressure', 'Multitasking', 'Hardworking']"
30 March 2024,1263,Abovyan,Թամարա ՍՊԸ,assistant accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Mid level,,['1c Accounting Software'],[]
30 March 2024,1042,Yerevan,"""Telecom Armenia"" OJSC",Junior auditor,Audit/Compliance,Full time,Permanent,Junior,,"['ACCA', 'IFRS', 'Audit']","['Ability to work independently', 'Personal branding', 'Negotiation  skills', 'Written communication skills']"
29 March 2024,1113,Yerevan,Papaya,Պահանջվում է ֆինանսիստ,Finance Management,Full time,Permanent,Senior,,"['Financial analysis', 'Financial statement preparation', '1C']","['Ability to work independently', 'Positive attitude', 'Time management', 'Problem solving']"
29 March 2024,1584,Yerevan,Garage Masters' Mall,Պրոդուկտի ղեկավար,Product/Project Management,Full time,Permanent,Senior,,"['MS Office', 'Google analytics', 'SWOT analysis', 'P2P Marketing']","['Leadership skills', 'Negotiation  skills', 'Time management', 'Creative thinking', 'Proactivity']"
29 March 2024,1792,Yerevan,INOGATE,Python Developer,Software development,Full time,Contract,Mid level,,"['Python', 'OpenCV']","['Logical thinking', 'Teamwork']"
27 March 2024,1249,Yerevan,Ռոյալ Իմպորտ ՍՊԸ,Accountant,Accounting/Bookkeeping/Cash register,Full time,Contract,Senior,150000 AMD - 350000 AMD Gross a month,"['1C', 'AS-Enterprise', 'AS-Accountant']",['Detail-oriented']
29 March 2024,992,Yerevan,Սմարթ Դիստրիբյուշն,Վաճառող խորհրդատու,Sales/service management,Full time,Permanent,,120000 AMD - 250000 AMD Net a month,['Sales'],[]
27 March 2024,852,Yerevan,Աբադ Ռահան Փարս,Հաշվապահ և աուդիտոր,Finance Management,Full time,Other,Senior,,['Financial statement preparation'],[]
29 March 2024,1122,Yerevan,Telcell,Տեխնիկական աջակցման մասնագետ,IT Support/Technician,Full time,Permanent,Mid level,,[],['Ability to deal with new technologies']
29 March 2024,949,Yerevan,VTB Bank (Armenia),"Փոքր բիզնեսի վարկային մասնագետ, ք․Երևան",Banking/credit,Full time,Permanent,Mid level,,[],"['Negotiation  skills', 'Customer/service oriented', 'Fast orientation']"
29 March 2024,1751,Yerevan,EcoVille LLC,Ապառիկների ձևակերպման մասնագետ,Administrative/office-work,Full time,Permanent,,,"['CRM', 'MS Office']","['Time management', 'Problem solving', 'Customer/service oriented', 'Detail-oriented']"
29 March 2024,1364,Yerevan,Plat.ai,Delivery Manager of Engineering,Software development,Full time,Permanent,C level,,"['.NET Framework', 'JavaScript', 'Software development', 'React.js', 'C#', 'Vue js']","['Time management', 'Problem solving', 'Teamwork', 'Strategic thinking', 'Result-oriented', 'Communication']"
28 March 2024,1132,Yerevan,"Radisson BLU Hotel, Yerevan",Chief Accountant,Accounting/Bookkeeping/Cash register,Full time,Contract,Senior,,[],"['Ability to work independently', 'Leadership skills', 'Negotiation  skills', 'Time management', 'Problem solving', 'Multitasking']"
29 March 2024,1643,Yerevan,SoftConstruct,Partner Support Specialist,Administrative/office-work,Full time,Permanent,Junior,,"['JIRA', 'MS Windows, MS Office']","['Positive attitude', 'Customer/service oriented']"
29 March 2024,1479,Yerevan,Անդակո ՍՊԸ,Հրուշակեղենի արտադրամասի տնօրեն,Production,Full time,Permanent,Senior,,"['MS Excel', 'iiko']",[]
29 March 2024,706,Abovyan,VTB Bank (Armenia),"Փոքր բիզնեսի վարկային մասնագետ, ք․Աբովյան",Banking/credit,Full time,Permanent,Mid level,,[],"['Negotiation  skills', 'Customer/service oriented']"
29 March 2024,767,Yerevan,Basmoarm LLC,Sales Specialist,Sales/service management,Full time,Contract,,,"['MS Windows, MS Office']",['Punctuality']
29 March 2024,682,Vagharshapat,VTB Bank (Armenia),"Փոքր բիզնեսի վարկային մասնագետ, ք․Էջմիածին",Banking/credit,Full time,Permanent,Mid level,,[],"['Negotiation  skills', 'Customer/service oriented']"
28 March 2024,949,Yerevan,Telcell,Senior Java Engineer,Software development,Full time,Contract,Senior,,['Java'],[]
29 March 2024,1326,Yerevan,TUMO Center for Creative Technologies,Summer Camp Coordinator,Other IT,Full time,Permanent,,,['Initiative'],['Hardworking']
29 March 2024,1236,Yerevan,KHACHATRYAN CONSULTING,Accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Mid level,150000 AMD - 300000 AMD Net a month,"['ArmSoft accounting software', 'Tax legislation of RA']",[]
29 March 2024,868,Yerevan,ԿՐԵԴՈ ՖԻՆԱՆՍ ՈՒՎԿ ՓԲԸ,Վարկային մասնագետ /Աջափնյակ/ մասնաճյուղում,Banking/credit,Full time,Permanent,Junior,,[],"['Positive attitude', 'Problem solving', 'Conflict resolution skills', 'Adaptability', 'Logical thinking', 'Teamwork']"
29 March 2024,655,Yerevan,ԿՐԵԴՈ ՖԻՆԱՆՍ ՈՒՎԿ ՓԲԸ,Շրջիկ վարկային մասնագետ բոլոր մասնաճյուղերի համար,Banking/credit,Full time,Permanent,Junior,,[],"['Personal branding', 'Time management', 'Customer/service oriented', 'Flexible', 'Detail-oriented', 'Teamwork']"
29 March 2024,2679,Yerevan,WorldQuant,Quantitative Research Intern (Summer 2024),Data Research/Analysis,Full time,Internship,Student,300000 AMD - 600000 AMD Gross a month,"['Python', 'Mathematics']",[]
29 March 2024,1872,Yerevan,Polixis,Junior Java Developer,Other IT,Full time,Permanent,Junior,,"['Git/Github', 'Hibernate', 'Java', 'NoSQL databases']","['Ability to work independently', 'Problem solving', 'Hardworking']"
29 March 2024,1478,Yerevan,Chartrics Software Solutions LLC,Business Analyst,Software development,Full time,Permanent,Junior,,"['SQL', 'English', 'Business analysis']","['Problem solving', 'Creative thinking', 'Analytical skills']"
29 March 2024,1153,Yerevan,Digitain,2D Spine Animator,UI/UX/Graphic Design,Full time,Contract,Mid level,,"['Adobe After Effects', 'Cinema 4D', '2d animation']","['Negotiation  skills', 'Creative thinking', 'Team player']"
29 March 2024,1040,Yerevan,"""Telecom Armenia"" OJSC",Telecom solutions (services) sales & development leading specialist,Product/Project Management,Full time,Permanent,Senior,,"['Product management', 'B2B sales', 'Technical knowledge/competence']","['Ability to work independently', 'Leadership skills', 'Negotiation  skills', 'Customer/service oriented', 'Presentation skills', 'Decision making']"
29 March 2024,1102,Yerevan,SoftConstruct,Head of Compliance,Audit/Compliance,Full time,Permanent,Senior,,"['Business relationship building', 'Risk management']","['Leadership skills', 'Negotiation  skills', 'Written communication skills', 'Problem solving', 'Adaptability', 'Detail-oriented', 'Decision making', 'Analytical skills', 'Ability to work under pressure', 'Strategic thinking', 'Organizational skills']"
29 March 2024,1060,Yerevan,"""Telecom Armenia"" OJSC",Մերչենդայզինգի (ապրանքադասավորվածության) մասնագետ,Sales/service management,Full time,Permanent,Mid level,,"['Merchandising', 'MS Office', 'Cross-cultural communication skills']","['Written communication skills', 'Time management', 'Teamwork', 'negotiation']"
28 March 2024,1147,Yerevan,Partnerly LLC,Principal Full Stack Developer,Software development,Full time,Permanent,Senior,3000 USD - 4500 USD Net a month,"['JavaScript Frameworks', 'Bootstrap', 'Data processing', 'Git/Github', 'Java', 'JIRA', 'NoSQL databases', 'PHP Laravel 4/5', 'HTML/CSS']","['Leadership skills', 'Written communication skills', 'Positive attitude', 'Time management', 'Problem solving', 'Detail-oriented', 'Decision making', 'Creative thinking', 'Analytical skills', 'Teamwork', 'Ability to work under pressure', 'Hardworking', 'Team player']"
28 March 2024,923,Yerevan,Partnerly LLC,Senior PHP Software Engineer,Software development,Full time,Permanent,Senior,2000 USD - 3500 USD Net a month,"['JavaScript Frameworks', 'Bootstrap', 'Data processing', 'Git/Github', 'Java', 'JIRA', 'NoSQL databases', 'PHP Laravel 4/5', 'HTML/CSS']","['Leadership skills', 'Written communication skills', 'Positive attitude', 'Time management', 'Problem solving', 'Detail-oriented', 'Decision making', 'Creative thinking', 'Analytical skills', 'Teamwork', 'Ability to work under pressure', 'Hardworking', 'Team player']"
28 March 2024,1281,Yerevan,Partnerly LLC,Senior React Front-End Software Engineer,Software development,Full time,Permanent,Senior,2000 USD - 3500 USD Net a month,"['JavaScript Frameworks', 'Bootstrap', 'Data processing', 'Git/Github', 'Java', 'JIRA', 'NoSQL databases', 'PHP Laravel 4/5', 'HTML/CSS']","['Leadership skills', 'Written communication skills', 'Positive attitude', 'Time management', 'Problem solving', 'Detail-oriented', 'Decision making', 'Creative thinking', 'Analytical skills', 'Teamwork', 'Ability to work under pressure', 'Hardworking', 'Team player']"
28 March 2024,1198,Yerevan,FF Dispatch,Dispatcher,Procurement/Logistics/Courier,Full time,Permanent,Mid level,,['English'],"['Problem solving', 'Ability to work under pressure', 'Communication Skills']"
28 March 2024,1078,Yerevan,KPartners cjsc,Desktop Support Technician,IT Support/Technician,Full time,Contract,,,[],"['Customer/service oriented', 'Flexible', 'Detail-oriented', 'Self-motivation', 'Organizational skills']"
28 March 2024,1345,Yerevan,Reyma,կոնտենտ մենեջեր / քոփիրայթեր,Sales/service management,Full time,Permanent,,,"['Adobe Illustrator', 'Adobe Photoshop']","['Proactive', 'Hardworking']"
28 March 2024,2487,Yerevan                                            (Remote),AffPapa,HR Manager - Remote,Administrative/office-work,Full time,Permanent,Mid level,150000 AMD - 200000 AMD Net a month,"['Personnel management', 'HR management', 'English', 'Administrative skills']",['Personal branding']
28 March 2024,1935,Yerevan,RED Invest Group,Office Manager,Administrative/office-work,Full time,Permanent,Mid level,,['Bitrix24 corporate portal'],"['Ability to work independently', 'Written communication skills', 'Time management']"
28 March 2024,1033,Yerevan,InConcept Labs | Software Development Company,Middle/ Senior Back-End Developer (Node.js),Software development,Full time,Permanent,Senior,,['Node.js'],['Ability to work independently']
27 March 2024,1765,Yerevan,VXSoft LLC,Support Center Specialist,General/professional/Other services,Full time,Contract,Mid level,,['Support'],['Customer/service oriented']
